Name,Branch,Pass-out Year,Gender,Skills_1,Skills_2,Skills_3,Interests_1,Interests_2,Interests_3,Hobbies_1,Hobbies_2,Hobbies_3,10th Marks,12th Marks/Diploma Marks,Study Goals,Dream Companies,Currently Working On,Spoken Languages_1,Spoken Languages_2,Spoken Languages_3
Student_880,Mechanical,2026,Female,Node.js,HTML,CSS,Music,Gaming,Sports,Cricket,Yoga,Singing,99,96,Good Job Placement,LTI Mindtree,Personal Project,Marathi,Tamil,English
Student_881,Civil,2024,Non-binary,JavaScript,Java,Node.js,Sports,Coding,UI/UX Design,Gardening,Yoga,Painting,77,74,Entrepreneurship,Amazon,Internship,Telugu,Hindi,Tamil
Student_882,Computer Science,2026,Male,React,CSS,JavaScript,UI/UX Design,Coding,Music,Gardening,Yoga,Dancing,66,97,Entrepreneurship,EPAM,Internship,Telugu,Tamil,Marathi
Student_883,Electronics,2027,Non-binary,Node.js,CSS,JavaScript,Drawing,Machine Learning,UI/UX Design,Yoga,Painting,Reading,97,79,Entrepreneurship,Infosys,Internship,Hindi,Tamil,Marathi
Student_884,Mechanical,2026,Female,React,C++,JavaScript,Drawing,Machine Learning,Music,Painting,Yoga,Singing,94,74,Entrepreneurship,Microsoft,Personal Project,Hindi,Bengali,Marathi
Student_885,Information Technology,2023,Non-binary,Node.js,HTML,Python,Music,Data Science,Gaming,Singing,Football,Painting,98,63,Good Job Placement,LTI Mindtree,Personal Project,Marathi,Hindi,Tamil
Student_886,Civil,2026,Female,JavaScript,Node.js,CSS,Music,UI/UX Design,Gaming,Reading,Gardening,Yoga,76,90,Good Job Placement,Wipro,Personal Project,Hindi,Marathi,Bengali
Student_887,Information Technology,2024,Non-binary,DBMS,Java,HTML,Gaming,Coding,Music,Reading,Football,Yoga,96,97,Entrepreneurship,EPAM,Internship,Hindi,English,Tamil
Student_888,Mechanical,2023,Male,C++,HTML,CSS,Sports,Machine Learning,UI/UX Design,Painting,Gardening,Yoga,87,64,Entrepreneurship,LTI Mindtree,Final Year Project,Hindi,Marathi,Bengali
Student_889,Civil,2027,Non-binary,DBMS,Java,HTML,Music,Gaming,Coding,Painting,Cricket,Gardening,95,66,Higher Studies,LTI Mindtree,Final Year Project,Hindi,Telugu,Marathi
Student_890,Electronics,2024,Male,SQL,Node.js,Python,Sports,UI/UX Design,Data Science,Reading,Cricket,Singing,84,65,Good Job Placement,LTI Mindtree,Internship,Hindi,Marathi,English
Student_891,Mechanical,2026,Female,DBMS,JavaScript,Python,Data Science,Machine Learning,Gaming,Reading,Dancing,Yoga,71,88,Entrepreneurship,Amazon,Personal Project,English,Bengali,Hindi
Student_892,Civil,2024,Male,HTML,JavaScript,DBMS,Machine Learning,Coding,Data Science,Painting,Dancing,Gardening,85,94,Higher Studies,Google,Personal Project,Telugu,Marathi,English
Student_893,Computer Science,2023,Female,CSS,JavaScript,SQL,Coding,Data Science,Machine Learning,Painting,Singing,Yoga,94,75,Entrepreneurship,EPAM,Personal Project,Bengali,Marathi,Telugu
Student_894,Information Technology,2027,Female,JavaScript,CSS,Python,Drawing,Sports,UI/UX Design,Football,Gardening,Cricket,60,94,Higher Studies,LTI Mindtree,Personal Project,English,Bengali,Marathi
Student_895,Electronics,2026,Non-binary,C++,Java,SQL,Music,Coding,Data Science,Football,Painting,Gardening,90,77,Entrepreneurship,TCS,Final Year Project,Hindi,Telugu,Marathi
Student_896,Computer Science,2026,Non-binary,HTML,JavaScript,C++,UI/UX Design,Drawing,Data Science,Singing,Painting,Yoga,77,71,Entrepreneurship,Wipro,Personal Project,English,Hindi,Marathi
Student_897,Civil,2027,Non-binary,C++,Java,Node.js,Sports,Coding,UI/UX Design,Reading,Cricket,Singing,76,67,Good Job Placement,TCS,Personal Project,Tamil,English,Hindi
Student_898,Civil,2027,Female,Python,JavaScript,HTML,UI/UX Design,Machine Learning,Drawing,Reading,Yoga,Cricket,65,81,Higher Studies,Microsoft,Final Year Project,Tamil,English,Marathi
Student_899,Electronics,2025,Female,HTML,Java,CSS,Machine Learning,Sports,Gaming,Yoga,Cricket,Singing,74,89,Good Job Placement,LTI Mindtree,Personal Project,Hindi,Telugu,Bengali
Student_900,Mechanical,2024,Male,DBMS,React,JavaScript,Gaming,Sports,Music,Football,Singing,Gardening,93,95,Good Job Placement,Infosys,Final Year Project,Hindi,English,Bengali
Student_901,Civil,2024,Non-binary,JavaScript,C++,Node.js,Data Science,Music,Sports,Reading,Painting,Cricket,94,72,Good Job Placement,LTI Mindtree,Personal Project,Hindi,Bengali,Telugu
Student_902,Information Technology,2024,Non-binary,DBMS,React,Java,Sports,Machine Learning,Data Science,Cricket,Yoga,Singing,75,96,Good Job Placement,Wipro,Personal Project,Telugu,English,Tamil
Student_903,Computer Science,2025,Non-binary,C++,JavaScript,Python,Data Science,Gaming,UI/UX Design,Painting,Singing,Cricket,71,92,Good Job Placement,Wipro,Personal Project,Marathi,Tamil,Telugu
Student_904,Information Technology,2025,Female,Python,Java,Node.js,Data Science,Drawing,Music,Cricket,Dancing,Reading,87,77,Higher Studies,Wipro,Final Year Project,English,Marathi,Telugu
Student_905,Computer Science,2024,Male,JavaScript,CSS,React,Data Science,Gaming,Music,Painting,Dancing,Gardening,68,69,Entrepreneurship,Google,Personal Project,Hindi,English,Marathi
Student_906,Mechanical,2026,Non-binary,HTML,React,CSS,Drawing,Machine Learning,Music,Football,Yoga,Painting,68,93,Higher Studies,Infosys,Internship,English,Bengali,Marathi
Student_907,Electronics,2026,Male,JavaScript,React,Java,UI/UX Design,Coding,Gaming,Gardening,Cricket,Painting,78,88,Entrepreneurship,LTI Mindtree,Internship,Telugu,Marathi,Tamil
Student_908,Civil,2025,Female,React,Node.js,SQL,UI/UX Design,Drawing,Coding,Yoga,Dancing,Singing,83,73,Entrepreneurship,LTI Mindtree,Internship,Marathi,Tamil,Telugu
Student_909,Civil,2024,Non-binary,Java,CSS,SQL,Sports,Drawing,Data Science,Reading,Dancing,Cricket,85,78,Good Job Placement,Amazon,Final Year Project,Bengali,Marathi,English
Student_910,Mechanical,2024,Male,JavaScript,Node.js,HTML,Drawing,Coding,Gaming,Gardening,Reading,Singing,86,76,Good Job Placement,TCS,Internship,English,Marathi,Bengali
Student_911,Civil,2024,Female,SQL,CSS,C++,Data Science,Gaming,Sports,Singing,Gardening,Reading,83,73,Higher Studies,Amazon,Personal Project,Telugu,Tamil,English
Student_912,Mechanical,2023,Female,SQL,HTML,C++,Data Science,Coding,Music,Painting,Reading,Yoga,70,60,Good Job Placement,Google,Final Year Project,Hindi,Marathi,Bengali
Student_913,Civil,2027,Male,CSS,Python,React,Data Science,Coding,Music,Dancing,Football,Reading,95,60,Higher Studies,Infosys,Final Year Project,Telugu,Tamil,Hindi
Student_914,Computer Science,2024,Male,HTML,SQL,JavaScript,Drawing,Music,Machine Learning,Reading,Painting,Singing,83,85,Good Job Placement,TCS,Internship,English,Tamil,Bengali
Student_915,Information Technology,2023,Male,DBMS,JavaScript,SQL,Sports,Machine Learning,Coding,Gardening,Yoga,Singing,73,70,Higher Studies,LTI Mindtree,Internship,Bengali,Telugu,Tamil
Student_916,Mechanical,2023,Non-binary,Java,C++,JavaScript,Drawing,Coding,Data Science,Singing,Gardening,Football,61,77,Higher Studies,Amazon,Internship,Tamil,Marathi,Bengali
Student_917,Electronics,2026,Male,HTML,Java,DBMS,Drawing,Gaming,Coding,Football,Gardening,Dancing,71,90,Good Job Placement,EPAM,Final Year Project,Bengali,English,Marathi
Student_918,Mechanical,2027,Non-binary,C++,Python,DBMS,Data Science,Gaming,Drawing,Cricket,Singing,Dancing,79,98,Good Job Placement,LTI Mindtree,Personal Project,Bengali,English,Telugu
Student_919,Electronics,2025,Non-binary,Java,CSS,React,Machine Learning,Drawing,UI/UX Design,Dancing,Singing,Painting,84,81,Higher Studies,Amazon,Personal Project,Telugu,Bengali,Tamil
Student_920,Electronics,2027,Non-binary,CSS,JavaScript,C++,Drawing,UI/UX Design,Music,Reading,Singing,Dancing,94,64,Entrepreneurship,Infosys,Internship,Tamil,Telugu,Hindi
Student_921,Electronics,2027,Female,Node.js,React,DBMS,UI/UX Design,Music,Drawing,Reading,Football,Cricket,70,72,Good Job Placement,Amazon,Final Year Project,Tamil,Telugu,English
Student_922,Civil,2026,Non-binary,SQL,C++,Node.js,UI/UX Design,Machine Learning,Sports,Painting,Yoga,Dancing,79,73,Good Job Placement,TCS,Personal Project,Marathi,English,Telugu
Student_923,Computer Science,2025,Non-binary,Python,Java,React,Drawing,Music,Coding,Yoga,Cricket,Painting,60,61,Entrepreneurship,Microsoft,Internship,Hindi,Tamil,Bengali
Student_924,Mechanical,2024,Female,JavaScript,Java,Node.js,Music,Drawing,Gaming,Reading,Painting,Yoga,70,97,Good Job Placement,Google,Internship,Bengali,Hindi,Tamil
Student_925,Civil,2026,Non-binary,Python,Node.js,CSS,Machine Learning,Gaming,Coding,Gardening,Reading,Singing,78,74,Higher Studies,Microsoft,Personal Project,Hindi,Tamil,Bengali
Student_926,Mechanical,2026,Male,CSS,C++,Java,Sports,Music,Machine Learning,Painting,Dancing,Football,82,77,Entrepreneurship,Wipro,Personal Project,Tamil,Telugu,Bengali
Student_927,Mechanical,2027,Male,CSS,Python,Java,Coding,Music,Sports,Painting,Yoga,Gardening,66,83,Good Job Placement,EPAM,Personal Project,Telugu,Hindi,Marathi
Student_928,Computer Science,2024,Female,JavaScript,Java,SQL,Sports,Gaming,Music,Cricket,Singing,Dancing,76,82,Good Job Placement,EPAM,Personal Project,Hindi,Marathi,English
Student_929,Civil,2027,Non-binary,DBMS,HTML,JavaScript,UI/UX Design,Data Science,Sports,Singing,Yoga,Cricket,100,81,Entrepreneurship,Wipro,Internship,English,Hindi,Telugu
Student_930,Information Technology,2027,Female,Python,Node.js,C++,Coding,Drawing,Data Science,Painting,Football,Cricket,60,70,Higher Studies,EPAM,Personal Project,Telugu,English,Tamil
Student_931,Electronics,2027,Male,DBMS,Java,React,Drawing,Coding,Data Science,Painting,Cricket,Football,64,75,Entrepreneurship,Amazon,Internship,Bengali,Tamil,English
Student_932,Civil,2026,Female,Java,JavaScript,Python,UI/UX Design,Sports,Drawing,Football,Cricket,Singing,79,82,Entrepreneurship,TCS,Final Year Project,Marathi,Telugu,Hindi
Student_933,Mechanical,2027,Non-binary,DBMS,JavaScript,Java,Sports,Coding,Music,Dancing,Singing,Reading,89,65,Entrepreneurship,EPAM,Internship,Marathi,English,Telugu
Student_934,Information Technology,2027,Male,Node.js,JavaScript,CSS,Sports,UI/UX Design,Coding,Cricket,Reading,Dancing,68,92,Entrepreneurship,Infosys,Internship,Tamil,Hindi,Bengali
Student_935,Mechanical,2023,Male,JavaScript,Java,C++,Music,Sports,Gaming,Yoga,Dancing,Reading,95,81,Good Job Placement,Microsoft,Final Year Project,Marathi,English,Tamil
Student_936,Mechanical,2027,Non-binary,Node.js,SQL,DBMS,Gaming,Sports,Coding,Yoga,Cricket,Reading,75,97,Good Job Placement,LTI Mindtree,Internship,Tamil,Marathi,Bengali
Student_937,Information Technology,2023,Non-binary,CSS,React,JavaScript,Machine Learning,Sports,Drawing,Gardening,Dancing,Singing,91,78,Good Job Placement,EPAM,Final Year Project,Tamil,Hindi,Telugu
Student_938,Computer Science,2027,Non-binary,CSS,C++,DBMS,Machine Learning,Music,Drawing,Reading,Painting,Yoga,81,84,Entrepreneurship,Infosys,Final Year Project,Bengali,Hindi,Marathi
Student_939,Information Technology,2025,Non-binary,Python,C++,HTML,Coding,Sports,Gaming,Football,Painting,Gardening,72,87,Higher Studies,Google,Final Year Project,Telugu,Hindi,English
Student_940,Electronics,2027,Non-binary,HTML,CSS,JavaScript,Coding,Music,Drawing,Reading,Dancing,Singing,60,92,Entrepreneurship,Wipro,Final Year Project,Marathi,Tamil,Hindi
Student_941,Computer Science,2026,Female,CSS,Node.js,HTML,Machine Learning,UI/UX Design,Gaming,Football,Dancing,Painting,71,73,Entrepreneurship,Google,Internship,Telugu,Marathi,Bengali
Student_942,Information Technology,2024,Non-binary,React,Java,DBMS,Coding,Drawing,UI/UX Design,Reading,Dancing,Painting,64,81,Higher Studies,Wipro,Personal Project,Marathi,Hindi,English
Student_943,Computer Science,2024,Male,JavaScript,CSS,React,Data Science,Gaming,Machine Learning,Dancing,Painting,Yoga,66,84,Higher Studies,Infosys,Personal Project,Marathi,Telugu,Tamil
Student_944,Mechanical,2024,Female,HTML,DBMS,Node.js,UI/UX Design,Sports,Coding,Dancing,Yoga,Singing,78,92,Good Job Placement,Wipro,Internship,Hindi,Telugu,Tamil
Student_945,Mechanical,2026,Male,CSS,Node.js,React,Coding,Sports,Drawing,Football,Painting,Cricket,82,94,Good Job Placement,TCS,Personal Project,Tamil,Marathi,English
Student_946,Electronics,2026,Non-binary,Python,CSS,C++,Coding,Data Science,Music,Singing,Cricket,Dancing,64,94,Higher Studies,EPAM,Internship,Marathi,Bengali,Tamil
Student_947,Computer Science,2025,Male,Node.js,SQL,JavaScript,Coding,Music,Sports,Painting,Reading,Cricket,85,93,Good Job Placement,Google,Personal Project,Hindi,Tamil,English
Student_948,Computer Science,2024,Male,CSS,Java,Python,Data Science,Coding,Sports,Painting,Yoga,Football,99,78,Good Job Placement,EPAM,Final Year Project,Marathi,English,Hindi
Student_949,Civil,2023,Non-binary,React,HTML,Java,Machine Learning,Music,Sports,Painting,Dancing,Cricket,93,65,Good Job Placement,Wipro,Final Year Project,Hindi,English,Tamil
Student_950,Mechanical,2023,Female,HTML,Python,React,Machine Learning,Sports,Music,Dancing,Singing,Reading,72,64,Higher Studies,Amazon,Final Year Project,Hindi,Bengali,Marathi
Student_951,Electronics,2027,Non-binary,Node.js,React,Java,Data Science,Gaming,Drawing,Singing,Football,Reading,99,72,Entrepreneurship,Google,Personal Project,Hindi,Marathi,English
Student_952,Mechanical,2025,Female,Java,SQL,DBMS,Coding,Music,Drawing,Reading,Football,Singing,94,64,Higher Studies,EPAM,Internship,Marathi,Bengali,English
Student_953,Information Technology,2025,Male,Node.js,HTML,React,Coding,UI/UX Design,Music,Cricket,Singing,Yoga,64,96,Good Job Placement,Wipro,Final Year Project,Hindi,English,Telugu
Student_954,Information Technology,2024,Male,Python,HTML,C++,Coding,Sports,UI/UX Design,Singing,Dancing,Yoga,82,74,Good Job Placement,Wipro,Final Year Project,English,Telugu,Hindi
Student_955,Information Technology,2024,Female,React,Java,CSS,Machine Learning,Gaming,Sports,Gardening,Painting,Dancing,62,90,Good Job Placement,Wipro,Personal Project,Tamil,Hindi,Telugu
Student_956,Electronics,2025,Female,React,SQL,Python,Gaming,UI/UX Design,Drawing,Reading,Dancing,Yoga,68,63,Good Job Placement,Infosys,Internship,Marathi,English,Hindi
Student_957,Electronics,2024,Female,HTML,Python,React,Machine Learning,Music,Coding,Dancing,Painting,Cricket,80,73,Higher Studies,Microsoft,Final Year Project,English,Marathi,Hindi
Student_958,Mechanical,2023,Female,DBMS,Java,React,UI/UX Design,Gaming,Drawing,Football,Singing,Gardening,90,90,Higher Studies,Google,Final Year Project,Hindi,Marathi,English
Student_959,Computer Science,2026,Male,JavaScript,Java,Node.js,Coding,Data Science,Sports,Painting,Yoga,Dancing,75,70,Entrepreneurship,Wipro,Internship,Telugu,Marathi,Hindi
Student_960,Electronics,2026,Non-binary,HTML,SQL,Python,UI/UX Design,Gaming,Data Science,Gardening,Yoga,Painting,64,77,Higher Studies,Amazon,Internship,Hindi,English,Marathi
Student_961,Computer Science,2026,Non-binary,CSS,JavaScript,Java,Data Science,Sports,Coding,Yoga,Singing,Cricket,66,85,Higher Studies,LTI Mindtree,Final Year Project,Hindi,Tamil,Bengali
Student_962,Computer Science,2024,Female,C++,SQL,React,Machine Learning,Coding,Drawing,Cricket,Dancing,Yoga,77,76,Good Job Placement,TCS,Internship,Marathi,English,Tamil
Student_963,Civil,2026,Non-binary,C++,Node.js,DBMS,Gaming,Drawing,Data Science,Singing,Dancing,Cricket,100,88,Good Job Placement,Microsoft,Personal Project,Marathi,Tamil,Bengali
Student_964,Computer Science,2023,Non-binary,Java,C++,DBMS,Data Science,Gaming,Drawing,Painting,Yoga,Cricket,99,95,Entrepreneurship,Amazon,Personal Project,Bengali,Marathi,English
Student_965,Mechanical,2023,Male,React,JavaScript,HTML,Data Science,Sports,Drawing,Painting,Dancing,Gardening,95,73,Entrepreneurship,Amazon,Personal Project,Marathi,Bengali,English
Student_966,Mechanical,2025,Female,Node.js,DBMS,CSS,Music,Coding,UI/UX Design,Painting,Gardening,Cricket,90,97,Good Job Placement,Infosys,Internship,Telugu,Bengali,Tamil
Student_967,Electronics,2026,Non-binary,React,Java,CSS,Data Science,Coding,Gaming,Singing,Painting,Yoga,84,60,Good Job Placement,Wipro,Internship,Marathi,Bengali,Tamil
Student_968,Electronics,2026,Female,React,Python,C++,Sports,Gaming,Machine Learning,Singing,Football,Reading,82,74,Entrepreneurship,EPAM,Final Year Project,Bengali,Hindi,Tamil
Student_969,Mechanical,2023,Female,DBMS,Java,CSS,Coding,Data Science,Gaming,Yoga,Football,Cricket,97,78,Good Job Placement,EPAM,Internship,Bengali,Tamil,English
Student_970,Computer Science,2024,Female,React,Java,Python,Data Science,Sports,Gaming,Gardening,Painting,Football,98,100,Higher Studies,Microsoft,Internship,Marathi,Bengali,English
Student_971,Civil,2024,Female,JavaScript,DBMS,C++,UI/UX Design,Music,Machine Learning,Reading,Yoga,Gardening,75,76,Good Job Placement,EPAM,Internship,Tamil,Hindi,English
Student_972,Computer Science,2024,Non-binary,JavaScript,Java,SQL,Drawing,UI/UX Design,Music,Reading,Singing,Football,87,85,Higher Studies,EPAM,Final Year Project,Marathi,Hindi,Tamil
Student_973,Civil,2026,Non-binary,Java,React,CSS,Machine Learning,Gaming,Sports,Gardening,Cricket,Yoga,75,69,Higher Studies,EPAM,Final Year Project,Tamil,Hindi,Bengali
Student_974,Information Technology,2025,Male,SQL,CSS,Node.js,Data Science,Coding,Sports,Football,Cricket,Painting,83,64,Higher Studies,Google,Internship,Bengali,Tamil,Marathi
Student_975,Civil,2025,Male,SQL,CSS,JavaScript,Gaming,Sports,Machine Learning,Football,Singing,Gardening,95,64,Entrepreneurship,Google,Internship,Hindi,Marathi,Bengali
Student_976,Information Technology,2027,Female,C++,Python,SQL,Coding,Drawing,Gaming,Cricket,Singing,Dancing,70,96,Higher Studies,Amazon,Internship,Telugu,English,Bengali
Student_977,Mechanical,2023,Female,Java,JavaScript,React,Data Science,Drawing,Gaming,Dancing,Football,Gardening,66,81,Higher Studies,Google,Internship,English,Hindi,Bengali
Student_978,Information Technology,2027,Female,Java,CSS,React,Gaming,Data Science,Music,Reading,Gardening,Cricket,69,96,Higher Studies,TCS,Internship,Tamil,Marathi,Hindi
Student_979,Civil,2024,Female,DBMS,HTML,C++,Drawing,Sports,Data Science,Dancing,Painting,Singing,78,67,Higher Studies,LTI Mindtree,Internship,English,Hindi,Bengali
Student_980,Information Technology,2023,Male,HTML,React,SQL,UI/UX Design,Machine Learning,Data Science,Yoga,Painting,Gardening,91,64,Good Job Placement,Google,Internship,Telugu,English,Marathi
Student_981,Civil,2025,Non-binary,SQL,React,Node.js,Machine Learning,Coding,UI/UX Design,Reading,Football,Yoga,86,90,Higher Studies,LTI Mindtree,Final Year Project,Tamil,Bengali,Marathi
Student_982,Civil,2026,Non-binary,Python,React,CSS,Gaming,Drawing,Coding,Football,Reading,Cricket,63,88,Entrepreneurship,Infosys,Personal Project,Bengali,English,Marathi
Student_983,Civil,2025,Male,SQL,Java,Node.js,Data Science,Gaming,Sports,Singing,Dancing,Painting,83,95,Entrepreneurship,Infosys,Internship,Telugu,Hindi,Marathi
Student_984,Civil,2024,Male,SQL,JavaScript,C++,UI/UX Design,Coding,Gaming,Football,Gardening,Singing,89,67,Higher Studies,TCS,Personal Project,Telugu,Marathi,Tamil
Student_985,Mechanical,2024,Non-binary,Node.js,Java,CSS,Music,Data Science,Machine Learning,Yoga,Painting,Gardening,63,94,Higher Studies,Microsoft,Final Year Project,Hindi,English,Tamil
Student_986,Electronics,2024,Non-binary,Java,DBMS,C++,Music,Data Science,UI/UX Design,Dancing,Cricket,Singing,84,91,Entrepreneurship,Microsoft,Final Year Project,Tamil,Telugu,English
Student_987,Information Technology,2027,Male,DBMS,CSS,SQL,Machine Learning,Coding,Gaming,Painting,Dancing,Singing,91,83,Good Job Placement,EPAM,Personal Project,English,Hindi,Marathi
Student_988,Mechanical,2024,Non-binary,SQL,CSS,HTML,Coding,Sports,Data Science,Painting,Dancing,Yoga,71,82,Entrepreneurship,Microsoft,Internship,English,Bengali,Tamil
Student_989,Electronics,2024,Female,C++,HTML,SQL,Drawing,UI/UX Design,Machine Learning,Reading,Football,Gardening,99,92,Good Job Placement,Infosys,Personal Project,Marathi,Bengali,Tamil
Student_990,Computer Science,2025,Non-binary,C++,SQL,Node.js,Coding,Music,Machine Learning,Painting,Dancing,Reading,95,77,Higher Studies,Microsoft,Personal Project,English,Hindi,Telugu
Student_991,Civil,2025,Female,DBMS,CSS,Java,Music,Gaming,UI/UX Design,Reading,Painting,Cricket,87,94,Good Job Placement,LTI Mindtree,Final Year Project,Marathi,English,Bengali
Student_992,Mechanical,2024,Female,SQL,JavaScript,Node.js,Data Science,UI/UX Design,Music,Reading,Gardening,Singing,87,84,Higher Studies,TCS,Personal Project,English,Tamil,Bengali
Student_993,Electronics,2024,Non-binary,Python,C++,React,Music,Data Science,Coding,Gardening,Singing,Football,95,99,Good Job Placement,LTI Mindtree,Final Year Project,English,Telugu,Tamil
Student_994,Electronics,2024,Female,JavaScript,Python,Java,UI/UX Design,Coding,Machine Learning,Painting,Yoga,Reading,89,82,Entrepreneurship,Amazon,Internship,Telugu,English,Marathi
Student_995,Computer Science,2025,Male,SQL,C++,HTML,Coding,Sports,Machine Learning,Reading,Yoga,Singing,62,84,Higher Studies,EPAM,Personal Project,Hindi,English,Telugu
Student_996,Computer Science,2024,Female,DBMS,JavaScript,HTML,Coding,Sports,Music,Gardening,Reading,Yoga,64,92,Entrepreneurship,Infosys,Final Year Project,Hindi,Bengali,Marathi
Student_997,Mechanical,2023,Non-binary,Node.js,C++,SQL,Data Science,Gaming,Coding,Painting,Cricket,Yoga,92,68,Entrepreneurship,Infosys,Internship,English,Marathi,Hindi
Student_998,Computer Science,2026,Female,React,DBMS,HTML,Drawing,Data Science,Sports,Cricket,Reading,Gardening,70,67,Good Job Placement,Wipro,Internship,Bengali,English,Marathi
Student_999,Information Technology,2027,Male,CSS,SQL,JavaScript,Sports,Drawing,UI/UX Design,Yoga,Cricket,Painting,75,64,Entrepreneurship,TCS,Internship,English,Tamil,Marathi
Student_1000,Information Technology,2026,Male,Python,SQL,Node.js,Drawing,Music,Machine Learning,Reading,Dancing,Singing,65,72,Entrepreneurship,Microsoft,Internship,Telugu,Hindi,English
Sangam Gorde,Information Technology,2027,Male,C++,Node.js,Java,Coding,Drawing,Data Science,Cricket,Reading,Singing,72,87,Entrepreneurship,EPAM,Internship,English,Tamil,Telugu
Abhi Jakate,Information Technology,2027,Male,C++,Node.js,Java,Coding,Drawing,Data Science,Cricket,Reading,Singing,72,87,Entrepreneurship,EPAM,Internship,English,Marathi,Telugu
